# git_sha=46199443972a9686db0a0a327fb68eb9ee62d1ac
# code_dirty=no
# prereg_md5=d8707a6607db6d54a006e14af9dcfe79
# spectral_table_sha256=2cfea122d9f6f8aae04b3cc53221d67f6d010f94ead1ff39a81a78f4398da0b8
# vessel_md5=4eddbbbb4098a09fae1039ca82cbc052
# physiology_md5=af16830e7f15c5cf9848c8eb694e99c8
# thermal_md5=6b0ecfc0353686a3534939ac9eff9a0e
# organism_md5=a5425fa33a97b64be9793a2788778abc
# run_md5=04c7a9c54fa237830dd550a2f64e17a4
# python=3.13.2
# numpy=2.3.5
# scipy=1.16.3
# written=2026-09-24T02:36:11-04:00
sigma_MPa,r_au,R_m,p_star_Pa,t_m,T_int_K,T_shell_K,f_photon,margin_BURST_Pa,margin_FREEZE_K,margin_BOIL_Pa,margin_STARVE_umol,margin_OPAQUE,first_violated
0.7,1.89,5623.41,13.594880,0.0546069,229.978286,202.441591,0.991925,0,-43.1717,-2.23079e-09,-0.00371433,0.741925,FREEZE
0.7,1.89,6309.57,13.286824,0.0598816,229.763900,202.441591,0.991153,0,-43.3861,-2.08687e-09,-0.00366442,0.741153,FREEZE
0.7,1.89,7079.46,12.983266,0.0656532,229.548178,202.441591,0.990309,-1.16415e-10,-43.6018,-1.96564e-09,-0.00361462,0.740309,FREEZE
0.7,1.89,7943.28,12.684671,0.0719699,229.331462,202.441591,0.989388,0,-43.8185,-1.8635e-09,-0.00356502,0.739388,FREEZE
0.7,1.89,8912.51,12.391417,0.0788847,229.114059,202.441591,0.988383,0,-44.0359,-1.77877e-09,-0.0035157,0.738383,FREEZE
0.7,1.89,10000,12.103768,0.0864555,228.896218,202.441591,0.987284,0,-44.2538,-1.70563e-09,-0.00346676,0.737284,FREEZE
0.7,1.89,11220.2,11.821867,0.0947454,228.678112,202.441591,0.986085,0,-44.4719,-1.6406e-09,-0.00341823,0.736085,FREEZE
0.7,1.89,12589.3,11.545727,0.103823,228.459826,202.441591,0.984775,0,-44.6902,-1.57711e-09,-0.00337015,0.734775,FREEZE
0.7,1.89,14125.4,11.275241,0.113762,228.241356,202.441591,0.983346,0,-44.9086,-1.51429e-09,-0.00332252,0.733346,FREEZE
0.7,1.89,15848.9,11.010198,0.124643,228.022608,202.441591,0.981787,0,-45.1274,-1.44757e-09,-0.00327534,0.731787,FREEZE
0.7,1.89,17782.8,10.750311,0.13655,227.803411,202.441591,0.980087,0,-45.3466,-1.37653e-09,-0.00322857,0.730087,FREEZE
0.7,1.89,19952.6,10.495242,0.149577,227.583536,202.441591,0.978235,0,-45.5665,-1.29946e-09,-0.00318219,0.728235,FREEZE
0.7,1.89,22387.2,10.244637,0.163821,227.362722,202.441591,0.97622,0,-45.7873,-1.21737e-09,-0.00313613,0.72622,FREEZE
0.7,1.89,25118.9,9.998160,0.179387,227.140695,202.441591,0.974029,0,-46.0093,-1.13385e-09,-0.00309037,0.724029,FREEZE
0.7,1.89,28183.8,9.755517,0.196391,226.917201,202.441591,0.971649,0,-46.2328,-1.04613e-09,-0.00304485,0.721649,FREEZE
0.7,1.89,31622.8,9.516479,0.214955,226.692021,202.441591,0.969066,0,-46.458,-9.57499e-10,-0.00299955,0.719066,FREEZE
0.7,1.89,35481.3,9.280886,0.235213,226.464990,202.441591,0.966265,0,-46.685,-2.42973e-09,-0.00295445,0.716265,FREEZE
0.7,1.89,39810.7,9.048651,0.257309,226.235999,202.441591,0.963233,0,-46.914,-2.21554e-09,-0.00290954,0.713233,FREEZE
0.7,1.89,44668.4,8.819755,0.281403,226.005000,202.441591,0.959951,0,-47.145,-2.01749e-09,-0.00286484,0.709951,FREEZE
0.7,1.89,50118.7,8.594225,0.307665,225.771994,202.441591,0.956405,0,-47.378,-1.83791e-09,-0.00282034,0.706405,FREEZE
0.7,1.89,56234.1,8.372132,0.336285,225.537029,202.441591,0.952576,0,-47.613,-1.67006e-09,-0.00277609,0.702576,FREEZE
0.7,1.89,63095.7,8.153561,0.367468,225.300178,202.441591,0.948445,0,-47.8498,-1.52025e-09,-0.0027321,0.698445,FREEZE
0.7,1.89,70794.6,7.938610,0.401436,225.061539,202.441591,0.943994,0,-48.0885,-1.38513e-09,-0.0026884,0.693994,FREEZE
0.7,1.89,79432.8,7.727374,0.438434,224.821217,202.441591,0.939202,0,-48.3288,-1.26076e-09,-0.00264503,0.689202,FREEZE
0.7,1.89,89125.1,7.519940,0.478725,224.579319,202.441591,0.934051,0,-48.5707,-1.15373e-09,-0.00260202,0.684051,FREEZE
0.7,1.89,100000,7.316384,0.522599,224.335957,202.441591,0.928519,0,-48.814,-1.0562e-09,-0.00255938,0.678519,FREEZE
0.7,1.89,112202,7.116775,0.570368,224.091243,202.441591,0.922585,0,-49.0588,-9.68505e-10,-0.00251716,0.672585,FREEZE
0.7,1.89,125893,6.921167,0.622374,223.845284,202.441591,0.91623,0,-49.3047,-8.90216e-10,-0.00247537,0.66623,FREEZE
0.7,1.89,141254,6.729608,0.678987,223.598195,202.441591,0.909434,0,-49.5518,-8.17446e-10,-0.00243403,0.659434,FREEZE
0.7,1.89,158489,6.542137,0.740614,223.350087,202.441591,0.902175,0,-49.7999,-7.55969e-10,-0.00239317,0.652175,FREEZE
0.7,1.89,177828,6.358786,0.807693,223.101075,202.441591,0.894436,0,-50.0489,-2.08443e-09,-0.0023528,0.644436,FREEZE
0.7,1.89,199526,6.179574,0.880705,222.851273,202.441591,0.8862,0,-50.2987,-1.94481e-09,-0.00231296,0.6362,FREEZE
0.7,1.89,223872,6.004508,0.960173,222.600783,202.441591,0.877449,0,-50.5492,-1.81318e-09,-0.00227364,0.627449,FREEZE
0.7,1.89,251189,5.833583,1.04666,222.349703,202.441591,0.868171,0,-50.8003,-1.69946e-09,-0.00223486,0.618171,FREEZE
0.7,1.89,281838,5.666774,1.1408,222.098110,202.441591,0.858354,0,-51.0519,-1.58994e-09,-0.00219664,0.608354,FREEZE
0.7,1.89,316228,5.504045,1.24324,221.846069,202.441591,0.84799,0,-51.3039,-1.49361e-09,-0.00215898,0.59799,FREEZE
0.7,1.89,354813,5.345338,1.35471,221.593617,202.441591,0.837076,0,-51.5564,-1.39933e-09,-0.00212187,0.587076,FREEZE
0.7,1.89,398107,5.190587,1.47601,221.340779,202.441591,0.825611,0,-51.8092,-1.31785e-09,-0.00208533,0.575611,FREEZE
0.7,1.89,446684,5.039718,1.60797,221.087568,202.441591,0.813602,0,-52.0624,-1.2339e-09,-0.00204933,0.563602,FREEZE
0.7,1.89,501187,4.892651,1.75152,220.833984,202.441591,0.801058,0,-52.316,-1.15853e-09,-0.00201389,0.551058,FREEZE
0.7,1.89,562341,4.749312,1.90767,220.580038,202.441591,0.787997,0,-52.57,-1.08352e-09,-0.00197899,0.537997,FREEZE
0.7,1.89,630957,4.609629,2.07748,220.325738,202.441591,0.774438,0,-52.8243,-1.01656e-09,-0.00194463,0.524438,FREEZE
0.7,1.89,707946,4.473544,2.26216,220.071127,202.441591,0.76041,0,-53.0789,-9.54897e-10,-0.00191081,0.51041,FREEZE
0.7,1.89,794328,4.341007,2.46299,219.816257,202.441591,0.745944,0,-53.3337,-8.97651e-10,-0.00187753,0.495944,FREEZE
0.7,1.89,891251,4.211981,2.68138,219.561212,202.441591,0.731078,0,-53.5888,-8.48187e-10,-0.0018448,0.481078,FREEZE
0.7,1.89,1e+06,4.086440,2.91889,219.306107,202.441591,0.715854,0,-53.8439,-8.04762e-10,-0.00181261,0.465854,FREEZE
0.7,1.90,10,29.846496,0.000213189,237.614970,201.908147,0.999968,0,-35.535,-2.43e-09,-0.00543473,0.749968,FREEZE
0.7,1.90,11.2202,29.472203,0.000236203,237.487929,201.908147,0.999965,0,-35.6621,-3.49957e-09,-0.00541665,0.749965,FREEZE
0.7,1.90,12.5893,29.095144,0.000261633,237.358464,201.908147,0.999961,1.16415e-10,-35.7915,-3.40107e-09,-0.00539732,0.749961,FREEZE
0.7,1.90,14.1254,28.716883,0.000289741,237.227050,201.908147,0.999957,0,-35.9229,-3.31281e-09,-0.00537681,0.749957,FREEZE
0.7,1.90,15.8489,28.338988,0.000320816,237.094190,201.908147,0.999952,0,-36.0558,-3.23858e-09,-0.0053552,0.749952,FREEZE
0.7,1.90,17.7828,27.963008,0.000355186,236.960401,201.908147,0.999947,0,-36.1896,-3.17895e-09,-0.00533261,0.749947,FREEZE
0.7,1.90,19.9526,27.590443,0.000393216,236.826211,201.908147,0.999941,0,-36.3238,-3.13602e-09,-0.00530915,0.749941,FREEZE
0.7,1.90,22.3872,27.222718,0.000435315,236.692145,201.908147,0.999935,0,-36.4579,-3.10617e-09,-0.00528496,0.749935,FREEZE
0.7,1.90,25.1189,26.861156,0.000481944,236.558717,201.908147,0.999928,0,-36.5913,-3.09113e-09,-0.00526017,0.749928,FREEZE
0.7,1.90,28.1838,26.506950,0.00053362,236.426417,201.908147,0.99992,0,-36.7236,-3.08604e-09,-0.00523493,0.74992,FREEZE
0.7,1.90,31.6228,26.161129,0.00059092,236.295695,201.908147,0.999912,0,-36.8543,-3.09173e-09,-0.00520939,0.749912,FREEZE
0.7,1.90,35.4813,25.824529,0.000654492,236.166946,201.908147,0.999902,0,-36.9831,-3.10337e-09,-0.00518367,0.749902,FREEZE
0.7,1.90,39.8107,25.497767,0.00072506,236.040498,201.908147,0.999892,0,-37.1095,-3.12066e-09,-0.0051579,0.749892,FREEZE
0.7,1.90,44.6684,25.181218,0.000803431,235.916595,201.908147,0.99988,0,-37.2334,-1.38034e-09,-0.00513219,0.74988,FREEZE
0.7,1.90,50.1187,24.875002,0.000890502,235.795385,201.908147,0.999867,0,-37.3546,-1.39211e-09,-0.00510662,0.749867,FREEZE
0.7,1.90,56.2341,24.578970,0.000987269,235.676915,201.908147,0.999853,0,-37.4731,-1.40112e-09,-0.00508125,0.749853,FREEZE
0.7,1.90,63.0957,24.292712,0.00109483,235.561120,201.908147,0.999837,0,-37.5889,-1.40686e-09,-0.00505612,0.749837,FREEZE
0.7,1.90,70.7946,24.015562,0.00121441,235.447824,201.908147,0.999819,0,-37.7022,-1.40835e-09,-0.00503123,0.749819,FREEZE
0.7,1.90,79.4328,23.746613,0.00134733,235.336743,201.908147,0.999799,0,-37.8133,-1.40515e-09,-0.00500654,0.749799,FREEZE
0.7,1.90,89.1251,23.484740,0.00149506,235.227484,201.908147,0.999777,0,-37.9225,-1.39701e-09,-0.00498201,0.749777,FREEZE
0.7,1.90,100,23.228624,0.00165919,235.119552,201.908147,0.999752,0,-38.0304,-1.38431e-09,-0.00495755,0.749752,FREEZE
0.7,1.90,112.202,22.976781,0.00184146,235.012365,201.908147,0.999725,0,-38.1376,-1.36724e-09,-0.00493305,0.749725,FREEZE
0.7,1.90,125.893,22.727607,0.00204374,234.905260,201.908147,0.999695,0,-38.2447,-1.34556e-09,-0.00490836,0.749695,FREEZE
0.7,1.90,141.254,22.479422,0.00226807,234.797517,201.908147,0.999661,0,-38.3525,-1.31902e-09,-0.00488335,0.749661,FREEZE
0.7,1.90,158.489,22.230537,0.00251664,234.688381,201.908147,0.999624,0,-38.4616,-1.28668e-09,-0.00485783,0.749624,FREEZE
0.7,1.90,177.828,21.979322,0.00279181,234.577095,201.908147,0.999583,0,-38.5729,-1.249e-09,-0.00483163,0.749583,FREEZE
0.7,1.90,199.526,21.724287,0.00309612,234.462930,201.908147,0.999538,0,-38.6871,-1.20457e-09,-0.00480459,0.749538,FREEZE
0.7,1.90,223.872,21.464145,0.0034323,234.345220,201.908147,0.999488,0,-38.8048,-1.15383e-09,-0.00477654,0.749488,FREEZE
0.7,1.90,251.189,21.197879,0.00380333,234.223392,201.908147,0.999433,0,-38.9266,-2.5028e-09,-0.00474736,0.749433,FREEZE
0.7,1.90,281.838,20.924786,0.00421243,234.096990,201.908147,0.999372,-1.16415e-10,-39.053,-2.37244e-09,-0.00471692,0.749372,FREEZE
0.7,1.90,316.228,20.644487,0.00466311,233.965687,201.908147,0.999304,0,-39.1843,-2.23338e-09,-0.00468515,0.749304,FREEZE
0.7,1.90,354.813,20.356934,0.00515922,233.829295,201.908147,0.99923,0,-39.3207,-2.08658e-09,-0.004652,0.74923,FREEZE
0.7,1.90,398.107,20.062377,0.00570498,233.687756,201.908147,0.999149,0,-39.4622,-1.93944e-09,-0.00461747,0.749149,FREEZE
0.7,1.90,446.684,19.761325,0.00630504,233.541136,201.908147,0.99906,0,-39.6089,-1.79444e-09,-0.00458157,0.74906,FREEZE
0.7,1.90,501.187,19.454500,0.00696453,233.389603,201.908147,0.998962,0,-39.7604,-1.65622e-09,-0.00454436,0.748962,FREEZE
0.7,1.90,562.341,19.142773,0.00768912,233.233412,201.908147,0.998854,0,-39.9166,-1.52655e-09,-0.0045059,0.748854,FREEZE
0.7,1.90,630.957,18.827108,0.00848507,233.072879,201.908147,0.998735,0,-40.0771,-1.40867e-09,-0.00446631,0.748735,FREEZE
0.7,1.90,707.946,18.508510,0.0093593,232.908358,201.908147,0.998605,1.16415e-10,-40.2416,-3.15887e-09,-0.00442567,0.748605,FREEZE
0.7,1.90,794.328,18.187972,0.0103194,232.740221,201.908147,0.998462,0,-40.4098,-2.94296e-09,-0.00438411,0.748462,FREEZE
0.7,1.90,891.251,17.866429,0.0113739,232.568832,201.908147,0.998305,0,-40.5812,-2.74607e-09,-0.00434173,0.748305,FREEZE
0.7,1.90,1000,17.544723,0.0125319,232.394532,201.908147,0.998133,0,-40.7555,-2.5715e-09,-0.00429865,0.748133,FREEZE
0.7,1.90,1122.02,17.223570,0.0138037,232.217613,201.908147,0.997944,0,-40.9324,-2.41081e-09,-0.00425497,0.747944,FREEZE
0.7,1.90,1258.93,16.903538,0.0152002,232.038306,201.908147,0.997737,0,-41.1117,-2.26418e-09,-0.00421077,0.747737,FREEZE
0.7,1.90,1412.54,16.585039,0.0167336,231.856772,201.908147,0.997509,-1.16415e-10,-41.2932,-2.12768e-09,-0.00416611,0.747509,FREEZE
0.7,1.90,1584.89,16.268327,0.0184168,231.673089,201.908147,0.997259,0,-41.4769,-1.99491e-09,-0.00412104,0.747259,FREEZE
0.7,1.90,1778.28,15.953514,0.0202641,231.487261,201.908147,0.996986,0,-41.6627,-1.86823e-09,-0.0040756,0.746986,FREEZE
0.7,1.90,1995.26,15.640600,0.0222908,231.299224,201.908147,0.996685,0,-41.8508,-1.74356e-09,-0.00402978,0.746685,FREEZE
0.7,1.90,2238.72,15.329509,0.0245132,231.108863,201.908147,0.996356,0,-42.0411,-1.61777e-09,-0.00398359,0.746356,FREEZE
0.7,1.90,2511.89,15.020128,0.0269492,230.916037,201.908147,0.995996,0,-42.234,-1.49478e-09,-0.00393703,0.745996,FREEZE
0.7,1.90,2818.38,14.712372,0.0296179,230.720609,201.908147,0.995601,0,-42.4294,-1.37533e-09,-0.00389008,0.745601,FREEZE
0.7,1.90,3162.28,14.406208,0.0325403,230.522471,201.908147,0.99517,0,-42.6275,-1.26007e-09,-0.00384276,0.74517,FREEZE
0.7,1.90,3548.13,14.101701,0.0357391,230.321573,201.908147,0.994698,1.16415e-10,-42.8284,-2.99065e-09,-0.00379508,0.744698,FREEZE
0.7,1.90,3981.07,13.799023,0.0392392,230.117935,201.908147,0.994182,0,-43.0321,-2.74532e-09,-0.00374708,0.744182,FREEZE
0.7,1.90,4466.84,13.498461,0.0430682,229.911664,201.908147,0.993618,0,-43.2383,-2.52165e-09,-0.0036988,0.743618,FREEZE
0.7,1.90,5011.87,13.200404,0.0472562,229.702947,201.908147,0.993003,0,-43.4471,-2.32159e-09,-0.00365033,0.743003,FREEZE
0.7,1.90,5623.41,12.905314,0.0518371,229.492043,201.908147,0.992331,0,-43.658,-2.14891e-09,-0.00360175,0.742331,FREEZE
0.7,1.90,6309.57,12.613694,0.0568479,229.279266,201.908147,0.991596,0,-43.8707,-2.00158e-09,-0.00355315,0.741596,FREEZE
0.7,1.90,7079.46,12.326048,0.0623298,229.064961,201.908147,0.990795,0,-44.085,-1.87755e-09,-0.00350465,0.740795,FREEZE
0.7,1.90,7943.28,12.042847,0.0683284,228.849478,201.908147,0.989919,0,-44.3005,-1.77359e-09,-0.00345633,0.739919,FREEZE
0.7,1.90,8912.51,11.764494,0.0748937,228.633144,201.908147,0.988963,0,-44.5169,-1.68672e-09,-0.0034083,0.738963,FREEZE
0.7,1.90,10000,11.491298,0.0820807,228.416242,201.908147,0.987919,0,-44.7338,-1.61433e-09,-0.00336062,0.737919,FREEZE
0.7,1.90,11220.2,11.223458,0.0899495,228.198988,201.908147,0.986778,0,-44.951,-1.54942e-09,-0.00331335,0.736778,FREEZE
0.7,1.90,12589.3,10.961052,0.0985653,227.981520,201.908147,0.985533,0,-45.1685,-1.49048e-09,-0.00326654,0.735533,FREEZE
0.7,1.90,14125.4,10.704044,0.107999,227.763882,201.908147,0.984174,0,-45.3861,-1.43245e-09,-0.0032202,0.734174,FREEZE
0.7,1.90,15848.9,10.452287,0.118327,227.546031,201.908147,0.982691,0,-45.604,-1.37302e-09,-0.00317433,0.732691,FREEZE
0.7,1.90,17782.8,10.205549,0.129631,227.327838,201.908147,0.981074,0,-45.8222,-1.30941e-09,-0.00312891,0.731074,FREEZE
0.7,1.90,19952.6,9.963536,0.141999,227.109107,201.908147,0.979311,0,-46.0409,-1.24068e-09,-0.00308391,0.729311,FREEZE
0.7,1.90,22387.2,9.725920,0.155526,226.889594,201.908147,0.977393,0,-46.2604,-1.16782e-09,-0.00303927,0.727393,FREEZE
0.7,1.90,25118.9,9.492372,0.170313,226.669027,201.908147,0.975305,0,-46.481,-1.09113e-09,-0.00299496,0.725305,FREEZE
0.7,1.90,28183.8,9.262593,0.186468,226.447143,201.908147,0.973036,0,-46.7029,-1.01014e-09,-0.00295093,0.723036,FREEZE
0.7,1.90,31622.8,9.036330,0.20411,226.223701,201.908147,0.970573,0,-46.9263,-9.28482e-10,-0.00290715,0.720573,FREEZE
0.7,1.90,35481.3,8.813396,0.223365,225.998504,201.908147,0.967901,0,-47.1515,-2.35631e-09,-0.00286359,0.717901,FREEZE
0.7,1.90,39810.7,8.593668,0.244371,225.771411,201.908147,0.965006,0,-47.3786,-2.15545e-09,-0.00282023,0.715006,FREEZE
0.7,1.90,44668.4,8.377095,0.267279,225.542341,201.908147,0.961872,0,-47.6077,-1.96137e-09,-0.00277708,0.711872,FREEZE
0.7,1.90,50118.7,8.163676,0.292252,225.311267,201.908147,0.958483,-1.16415e-10,-47.8387,-1.78703e-09,-0.00273414,0.708483,FREEZE
0.7,1.90,56234.1,7.953459,0.319468,225.078213,201.908147,0.954821,0,-48.0718,-1.6218e-09,-0.00269143,0.704821,FREEZE
0.7,1.90,63095.7,7.746514,0.349123,224.843237,201.908147,0.95087,0,-48.3068,-1.47706e-09,-0.00264898,0.70087,FREEZE
0.7,1.90,70794.6,7.542929,0.381427,224.606425,201.908147,0.946609,0,-48.5436,-1.34432e-09,-0.0026068,0.696609,FREEZE
0.7,1.90,79432.8,7.342793,0.416613,224.367876,201.908147,0.942021,0,-48.7821,-1.22301e-09,-0.00256494,0.692021,FREEZE
0.7,1.90,89125.1,7.146192,0.454932,224.127697,201.908147,0.937085,0,-49.0223,-1.11703e-09,-0.00252341,0.687085,FREEZE
0.7,1.90,100000,6.953204,0.496657,223.885999,201.908147,0.93178,0,-49.264,-1.02055e-09,-0.00248224,0.68178,FREEZE
0.7,1.90,112202,6.763896,0.542087,223.642890,201.908147,0.926087,0,-49.5071,-9.34509e-10,-0.00244146,0.676087,FREEZE
0.7,1.90,125893,6.578325,0.591544,223.398480,201.908147,0.919985,0,-49.7515,-8.55064e-10,-0.00240108,0.669985,FREEZE
0.7,1.90,141254,6.396539,0.645382,223.152880,201.908147,0.913453,0,-49.9971,-7.87351e-10,-0.00236115,0.663453,FREEZE
0.7,1.90,158489,6.218580,0.703985,222.906201,201.908147,0.906472,0,-50.2438,-7.25689e-10,-0.00232166,0.656472,FREEZE
0.7,1.90,177828,6.044480,0.76777,222.658559,201.908147,0.899022,0,-50.4914,-6.71266e-10,-0.00228265,0.649022,FREEZE
0.7,1.90,199526,5.874263,0.837192,222.410062,201.908147,0.891085,0,-50.7399,-1.85914e-09,-0.00224413,0.641085,FREEZE
0.7,1.90,223872,5.707943,0.912749,222.160826,201.908147,0.882645,0,-50.9892,-1.73316e-09,-0.00220611,0.632645,FREEZE
0.7,1.90,251189,5.545519,0.99498,221.910945,201.908147,0.873685,0,-51.2391,-1.61984e-09,-0.00216861,0.623685,FREEZE
0.7,1.90,281838,5.386982,1.08447,221.660514,201.908147,0.864194,1.16415e-10,-51.4895,-1.51739e-09,-0.00213164,0.614194,FREEZE
0.7,1.90,316228,5.232298,1.18186,221.409599,201.908147,0.85416,0,-51.7404,-1.42023e-09,-0.00209521,0.60416,FREEZE
0.7,1.90,354813,5.081429,1.28783,221.158258,201.908147,0.84358,0,-51.9917,-1.33371e-09,-0.00205932,0.59358,FREEZE
0.7,1.90,398107,4.934313,1.40313,220.906521,201.908147,0.832449,0,-52.2435,-1.24704e-09,-0.00202396,0.582449,FREEZE
0.7,1.90,446684,4.790888,1.52858,220.654407,201.908147,0.82077,0,-52.4956,-1.17425e-09,-0.00198915,0.57077,FREEZE
0.7,1.90,501187,4.651077,1.66504,220.401923,201.908147,0.808552,0,-52.7481,-1.09942e-09,-0.00195486,0.558552,FREEZE
0.7,1.90,562341,4.514808,1.81347,220.149070,201.908147,0.795806,0,-53.0009,-1.03168e-09,-0.0019211,0.545806,FREEZE
0.7,1.90,630957,4.382013,1.9749,219.895863,201.908147,0.78255,0,-53.2541,-9.64888e-10,-0.00188786,0.53255,FREEZE
0.7,1.90,707946,4.252625,2.15045,219.642315,201.908147,0.768809,0,-53.5077,-9.05138e-10,-0.00185514,0.518809,FREEZE
0.7,1.90,794328,4.126597,2.34134,219.388479,201.908147,0.754612,0,-53.7615,-8.51045e-10,-0.00182294,0.504612,FREEZE
0.7,1.90,891251,4.003884,2.5489,219.134416,201.908147,0.739992,0,-54.0156,-8.00394e-10,-0.00179126,0.489992,FREEZE
0.7,1.90,1e+06,3.884455,2.77461,218.880220,201.908147,0.724989,0,-54.2698,-7.56553e-10,-0.0017601,0.474989,FREEZE
0.7,1.91,10,28.240210,0.000201716,237.059197,201.378898,0.99997,0,-36.0908,-2.52163e-09,-0.00534964,0.74997,FREEZE
0.7,1.91,11.2202,27.889408,0.000223517,236.934021,201.378898,0.999967,0,-36.216,-3.33338e-09,-0.00532831,0.749967,FREEZE
0.7,1.91,12.5893,27.535237,0.000247606,236.806187,201.378898,0.999963,0,-36.3438,-3.2346e-09,-0.00530583,0.749963,FREEZE
0.7,1.91,14.1254,27.179153,0.000274226,236.676153,201.378898,0.999959,0,-36.4738,-3.14735e-09,-0.00528226,0.749959,FREEZE
0.7,1.91,15.8489,26.822634,0.00030365,236.544405,201.378898,0.999955,0,-36.6056,-3.07094e-09,-0.0052577,0.749955,FREEZE
0.7,1.91,17.7828,26.467151,0.000336186,236.411452,201.378898,0.99995,0,-36.7385,-3.00699e-09,-0.00523226,0.74995,FREEZE
0.7,1.91,19.9526,26.114146,0.000372176,236.277815,201.378898,0.999944,0,-36.8722,-2.95661e-09,-0.00520606,0.749944,FREEZE
0.7,1.91,22.3872,25.765002,0.000412005,236.144020,201.378898,0.999938,0,-37.006,-2.92182e-09,-0.00517923,0.749938,FREEZE
0.7,1.91,25.1189,25.421016,0.000456105,236.010585,201.378898,0.999932,0,-37.1394,-2.9003e-09,-0.00515192,0.749932,FREEZE
0.7,1.91,28.1838,25.083383,0.000504961,235.878015,201.378898,0.999925,0,-37.272,-2.89192e-09,-0.00512428,0.749925,FREEZE
0.7,1.91,31.6228,24.753154,0.000559117,235.746778,201.378898,0.999916,0,-37.4032,-2.89268e-09,-0.00509643,0.749916,FREEZE
0.7,1.91,35.4813,24.431220,0.00061918,235.617301,201.378898,0.999908,0,-37.5327,-2.90096e-09,-0.00506852,0.749908,FREEZE
0.7,1.91,39.8107,24.118275,0.000685833,235.489950,201.378898,0.999898,0,-37.6601,-2.91471e-09,-0.00504068,0.749898,FREEZE
0.7,1.91,44.6684,23.814798,0.000759834,235.365013,201.378898,0.999887,0,-37.785,-1.28675e-09,-0.00501301,0.749887,FREEZE
0.7,1.91,50.1187,23.521031,0.000842031,235.242691,201.378898,0.999874,0,-37.9073,-1.29828e-09,-0.00498559,0.749874,FREEZE
0.7,1.91,56.2341,23.236971,0.000933365,235.123087,201.378898,0.999861,0,-38.0269,-1.30838e-09,-0.0049585,0.749861,FREEZE
0.7,1.91,63.0957,22.962366,0.00103488,235.006198,201.378898,0.999845,0,-38.1438,-1.31586e-09,-0.00493177,0.749845,FREEZE
0.7,1.91,70.7946,22.696715,0.00114772,234.891908,201.378898,0.999829,0,-38.2581,-1.31954e-09,-0.00490541,0.749829,FREEZE
0.7,1.91,79.4328,22.439287,0.00127315,234.779992,201.378898,0.99981,0,-38.37,-1.31923e-09,-0.00487939,0.74981,FREEZE
0.7,1.91,89.1251,22.189132,0.00141258,234.670118,201.378898,0.999789,0,-38.4799,-1.31446e-09,-0.00485366,0.749789,FREEZE
0.7,1.91,100,21.945104,0.00156751,234.561848,201.378898,0.999766,0,-38.5882,-1.30522e-09,-0.00482815,0.749766,FREEZE
0.7,1.91,112.202,21.705887,0.0017396,234.454647,201.378898,0.99974,0,-38.6954,-1.29137e-09,-0.00480273,0.74974,FREEZE
0.7,1.91,125.893,21.470027,0.00193065,234.347896,201.378898,0.999712,0,-38.8021,-1.27328e-09,-0.00477729,0.749712,FREEZE
0.7,1.91,141.254,21.235976,0.00214262,234.240908,201.378898,0.99968,0,-38.9091,-1.2506e-09,-0.00475167,0.74968,FREEZE
0.7,1.91,158.489,21.002141,0.00237758,234.132946,201.378898,0.999645,0,-39.0171,-1.22339e-09,-0.00472569,0.749645,FREEZE
0.7,1.91,177.828,20.766951,0.00263782,234.023252,201.378898,0.999606,0,-39.1267,-1.19079e-09,-0.00469919,0.749606,FREEZE
0.7,1.91,199.526,20.528922,0.00292576,233.911081,201.378898,0.999563,0,-39.2389,-1.15211e-09,-0.00467199,0.749563,FREEZE
0.7,1.91,223.872,20.286732,0.00324402,233.795732,201.378898,0.999516,0,-39.3543,-1.10755e-09,-0.00464392,0.749516,FREEZE
0.7,1.91,251.189,20.039281,0.00359546,233.676579,201.378898,0.999464,0,-39.4734,-2.40563e-09,-0.00461482,0.749464,FREEZE
0.7,1.91,281.838,19.785742,0.00398313,233.553103,201.378898,0.999406,0,-39.5969,-2.28946e-09,-0.00458459,0.749406,FREEZE
0.7,1.91,316.228,19.525593,0.00441038,233.424906,201.378898,0.999342,0,-39.7251,-2.16181e-09,-0.00455312,0.749342,FREEZE
0.7,1.91,354.813,19.258619,0.00488087,233.291725,201.378898,0.999272,0,-39.8583,-2.02694e-09,-0.00452035,0.749272,FREEZE
0.7,1.91,398.107,18.984909,0.00539859,233.153433,201.378898,0.999195,0,-39.9966,-1.88801e-09,-0.00448626,0.749195,FREEZE
0.7,1.91,446.684,18.704815,0.00596795,233.010029,201.378898,0.99911,0,-40.14,-1.74969e-09,-0.00445086,0.74911,FREEZE
0.7,1.91,501.187,18.418911,0.0065938,232.861627,201.378898,0.999017,0,-40.2884,-1.6167e-09,-0.00441419,0.749017,FREEZE
0.7,1.91,562.341,18.127949,0.0072815,232.708438,201.378898,0.998914,0,-40.4416,-1.48938e-09,-0.00437631,0.748914,FREEZE
0.7,1.91,630.957,17.832795,0.00803695,232.550743,201.378898,0.998802,0,-40.5993,-1.37267e-09,-0.00433732,0.748802,FREEZE
0.7,1.91,707.946,17.534379,0.00886671,232.388879,201.378898,0.998678,1.16415e-10,-40.7611,-1.2657e-09,-0.00429731,0.748678,FREEZE
